Match #,Robot,Team #,Mobility,aL4,aL3,aL2,aL1,aProcessor,aNet,tL4,tL3,tL2,tL1,tProcessor,tNet,Disabled,Deep,Shallow,Park,Algae Removal,Offense,Defense,Accuracy,Comments,Mistake box,Index,"Team, index",Match index,Disable,Mobility,Deep,Shallow,Park,Removal,Offense,Defense,Accuracy
18,B1,1481,TRUE,1,0,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,x,"Can work on both algae and coral, but sometimes cant hold them well. Should be able to put algae in net but cant control well. Climb fast and successfully",,2,"1481,2","18,B1",0,1,0,0,1,1,x,x,x
18,B2,8808,TRUE,1,0,0,0,0,0,7,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,Ground intake,,2,"8808,2","18,B2",0,1,0,0,1,0,2,x,2
18,B3,6424,TRUE,2,0,0,0,0,0,2,7,1,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Very fast cycle time, simple intake, fast climb",,2,"6424,2","18,B3",0,1,1,0,0,0,x,x,3
18,R1,10260,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,x,2,x,"They were disabled mid match, auto only moved forward, they played def the whole match. Ok def, they just blocked one coral station the whole time, and werent very active when it came to disrupting the other team, more just being an inconvenience.",,2,"10260,2","18,R1",1,1,0,0,1,0,x,2,x
18,R2,3297,TRUE,1,0,0,0,0,1,6,0,2,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,3,"Slow cycle time, pretty accurate, ground intake speeds up process a little bit. Doesn't struggle to intake from station",,2,"3297,2","18,R2",0,1,1,0,0,0,2,x,3
18,R3,4655,TRUE,3,0,0,0,0,0,1,8,6,0,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Was able to quickly score on L2 and L3 while leaving L4 for the other alliance members, was also able to clear the reef",,2,"4655,2","18,R3",0,1,1,0,0,1,3,x,3
19,B1,6995,FALSE,0,0,0,0,0,0,2,4,2,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,3,"Primarily algae based strategy, but can score coral. No auto and kind of slow, no auto . good robot with a wide range.",,2,"6995,2","19,B1",0,0,0,0,1,1,x,x,3
19,B2,4005,TRUE,1,0,0,0,0,0,1,4,3,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,Missed multiple coral on l4. Took a while to climb,,2,"4005,2","19,B2",0,1,0,0,1,0,2,x,2
19,B3,9032,TRUE,3,0,0,0,0,0,4,3,4,0,0,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"Didnt miss any shots, very effective ground intake, fast driving",,2,"9032,2","19,B3",0,1,0,0,1,1,3,x,3
19,R1,7257,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,,x,x,x,,,2,"7257,2","19,R1",0,1,1,0,0,0,x,x,x
19,R2,3173,TRUE,2,0,0,0,0,0,2,2,0,3,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,2,"Reliable for net scoring, L3-L1 scoring, and processor scoring, good cycle time, not reliable for L4 whatsoever. Wasted a bit of time and scoring opportunities trying to score L4",,2,"3173,2","19,R2",0,1,1,0,0,1,3,x,2
19,R3,3891,TRUE,0,0,0,0,0,0,0,7,2,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,"Missed some on L2 and L3 but generally pretty accurate, no algae. Can score coral anywhere.",,2,"3891,2","19,R3",0,1,0,0,1,0,2,x,2
20,B1,1731,TRUE,3,0,0,0,0,0,7,3,1,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,3.5 sucessful that knocked alge. very good robot that clears while it outtakes.,,2,"1731,2","20,B1",0,1,1,0,0,1,3,x,3
20,B2,2129,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,x,x,x,"Hit other robot in auto. Couldnt drive after auto, would only very slowly spin and slightly slide to one side. Got back moving just in time to park",,2,"2129,2","20,B2",1,1,0,0,1,0,x,x,x
20,B3,4613,TRUE,0,1,0,0,0,1,0,4,6,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"Scored a algae back onto reef, got in teammates way a lot, can hold algae and coral at same time",,2,"4613,2","20,B3",0,1,0,0,1,1,2,x,2
20,R1,3255,TRUE,1,0,0,0,0,0,1,3,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"Very accurate with coral, but missed 2 out of 3 shots into the barge with algae. Got algae stuck in elevator for most of teleop",,2,"3255,2","20,R1",0,1,1,0,0,0,x,x,2
20,R2,418,TRUE,2,0,0,0,0,0,7,1,0,2,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Note: they almost have a 3 coral auto, but technically the 3rd one was scored in teleop because it wasnt fully on the branch. Good cycle times, great accuracy, struggles with scoring on the back of the reef, reliable for algae removal",,2,"418,2","20,R2",0,1,1,0,0,1,3,x,3
20,R3,1847,TRUE,0,0,0,0,0,0,0,5,5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"Ok cycles, no algae. Can score all levels. One coral auto (missed). Ok accuracy, mostly missed L1s.",,2,"1847,2","20,R3",0,1,1,0,0,0,2,x,2
21,B1,10698,TRUE,0,0,0,0,0,0,1,2,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,1,x,2,failed 1 coral. droped some coral and the robot has a bit of a jitter that complicates scoring.  removed an algae with its arm. no attempt to climb,,2,"10698,2","21,B1",0,1,0,0,1,1,1,x,2
21,B2,4451,TRUE,0,0,0,0,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,2,"Couldnt align with cage even though they went to line up with 25 seconds left. Switched to defense halfway through, but just sat in front of a coral station",,2,"4451,2","21,B2",0,1,0,0,1,0,2,1,2
21,B3,4451,TRUE,0,0,0,0,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,2,"Got a coral stuck in robot so went to go play defense, missed a l4 in auto and didnt score another one though they had time",,3,"4451,3","21,B3",0,1,0,0,1,0,2,2,2
21,R1,1369,TRUE,1,0,0,0,0,1,0,0,0,0,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,"Very efficient at scoring algae from reef to barge, but very unstable",,2,"1369,2","21,R1",0,1,0,0,1,0,x,x,3
21,R2,6909,TRUE,1,0,0,0,0,0,0,1,0,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"I missed the first bit of the match because i couldnt find the robot on the field, so the score might not be totally accurate. Sorry! Not super reliable for scoring, missed a lot of the game pieces and struggled with intaking from station.",,2,"6909,2","21,R2",0,1,1,0,0,0,2,x,2
21,R3,7197,TRUE,2,0,0,0,0,0,4,5,1,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"Missed a few L4s but generally accurate. Ok cycles, can score algae anywhere.",,2,"7197,2","21,R3",0,1,0,0,1,1,2,x,2
22,B1,537,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,1,"failed 1coral. drops coral qyte a bit and drives slowly. robot also seems uncoordinated. switched to defense half way thru. just sat in the coral station,",,2,"537,2","22,B1",0,1,0,0,1,0,1,2,1
22,B2,8738,TRUE,2,0,0,0,0,0,2,4,0,2,0,4,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,
22,B3,7525,TRUE,3,0,0,0,0,0,2,3,7,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,3,x,3,"Fast. Can score even with a coral in between them and the reef. Didnt try to climb, Could score on l4 with algae between reef, drove fast, overshot elevator when trying to score multiple times",,2,"7525,2","22,B3",0,1,1,0,1,0,3,x,3
22,R1,5660,TRUE,0,0,0,0,0,1,1,2,1,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"Very fast, but kind of inaccurate. Because of their speed, the coral often flew out the back of their intake",,2,"5660,2","22,R1",0,1,1,0,0,0,x,x,2
22,R2,2438,TRUE,0,0,0,0,0,0,4,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,"Not super reliable for scoring, missed a lot of pieces and struggled at the station. Slower cycle times, autos are not reliable. Did okay at scoring L4",,2,"2438,2","22,R2",0,1,0,0,1,0,2,x,2
22,R3,7048,TRUE,1,0,0,0,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,1,Missed many many L4s. Weak to defense. Ok cycles. No algae.,,2,"7048,2","22,R3",0,1,0,0,1,0,2,x,1
23,B1,8575,TRUE,0,1,0,0,0,0,0,6,1,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,also grabbed an algae in auto. very effective and kept cycling untill the end,,2,"8575,2","23,B1",0,1,0,0,1,0,3,x,3
23,B2,1507,TRUE,1,0,0,0,0,0,3,1,5,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,Fast climb. Only missed 1-2 coral,,2,"1507,2","23,B2",0,1,1,0,0,1,2,x,3
23,B3,4415,FALSE,0,0,0,0,0,0,6,3,4,1,1,2,,TRUE,,,,,,,,,2,"4415,2","23,B3",0,0,1,0,0,0,,,
23,R1,494,TRUE,2,0,0,0,0,0,3,3,0,0,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Can hold both game pieces at the same time, and can score each of them very effectively",,2,"494,2","23,R1",0,1,1,0,0,0,x,x,3
23,R2,649,TRUE,1,0,0,0,0,0,2,4,1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,"Good for scoring L4, but struggled heavily with ground intake -coral would regularly get trapped- and missed quite  a few coral pieces.",,2,"649,2","23,R2",0,1,0,0,1,0,2,x,2
23,R3,2648,TRUE,0,0,0,0,0,0,3,3,4,0,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Good cycles, very consistent, can score anything anywhere, not too wobbly.",,2,"2648,2","23,R3",0,1,1,0,0,1,3,x,3
24,B1,694,TRUE,3,0,0,0,0,0,2,4,4,0,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,failed 4 coral. got defended. very skillful driving but questionable choice focusing on algae.,,2,"694,2","24,B1",0,1,1,0,0,1,3,x,3
24,B2,6017,TRUE,0,0,0,0,0,0,1,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,x,1,"Fast climb. Fast ground intake. Couldnt get algae off reef. Missed almost every coral, almost launching one out of the field",,2,"6017,2","24,B2",0,1,1,0,0,0,1,x,1
24,B3,5968,TRUE,1,0,0,0,0,0,1,3,3,3,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"Moved very slow in auto, and slow in teleop, ran into teammates a lot",,2,"5968,2","24,B3",0,1,0,0,1,1,2,x,2
24,R1,226,TRUE,2,0,0,1,0,0,1,4,4,1,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Very fast cycling time during teleop, but failed their cycle during auto",,2,"226,2","24,R1",0,1,1,0,0,0,x,x,3
24,R2,9301,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,2,x,"Played an okay defense against the blue alliance. Did well at slowing down the robots, but almost got penalized quite a few times. Pretty decent defense bot",,2,"9301,2","24,R2",0,1,1,0,0,0,x,2,x
24,R3,2630,TRUE,4,0,0,0,0,0,3,6,6,0,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"OMG BRO. Very very fast cycles, 3 jointed arm. Can score anything anywhere. Very consistent. Didnt miss once. Almost 5 coral L4 auto.",,2,"2630,2","24,R3",0,1,1,0,0,1,3,x,3
25,B1,6083,TRUE,1,0,0,0,0,0,1,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,1,"Coral shots missed a lot, alge in processor was good though.",,2,"6083,2","25,B1",0,1,0,0,1,1,2,x,1
25,B2,179,TRUE,1,0,0,0,0,0,3,4,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,Auto failed completely on the second coral  Overall accuracy was okay  Lots of points on the board,,2,"179,2","25,B2",0,1,1,0,0,0,2,x,2
25,B3,4967,TRUE,1,0,0,0,0,0,5,3,3,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,Had pretty decent cycles and was able to accurately score L2-L4,,2,"4967,2","25,B3",0,1,0,0,1,0,3,x,3
25,R1,3284,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,x,x,x,No show,,2,"3284,2","25,R1",1,0,0,0,0,0,x,x,x
25,R2,4500,TRUE,2,0,0,0,0,0,10,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Very consistent cycles. Auto was supposed to be three coral but third coral didnt intake. Got coral stuck at the end,,2,"4500,2","25,R2",0,1,0,0,1,1,3,x,3
25,R3,4013,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,"Auto is very slow, and it misses L4. Cloth on bumbers came fully off. Part of robot fell off.",,2,"4013,2","25,R3",0,1,0,0,1,0,1,1,1
26,B1,3792,TRUE,0,0,0,1,0,0,0,0,0,3,7,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"It could score in L1 and processor, which it did an average job at. It could only take alge from the ground.",,3,"3792,3","26,B1",0,1,1,0,0,0,2,x,2
26,B2,6424,TRUE,3,0,0,0,0,0,4,6,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Very fast cycle time 100% accuracy  Clean 3 coral auto  Good Algae removal,,3,"6424,3","26,B2",0,1,1,0,0,0,3,x,3
26,B3,1671,TRUE,3,0,0,0,0,0,2,4,6,0,0,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"Had average cycle times and could score algae into the net, seemed to be better when going for. L3 and L2",,3,"1671,3","26,B3",0,1,0,0,1,1,2,x,2
26,R1,7034,TRUE,1,0,0,0,0,0,3,4,6,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,They made all of the shots they took. They have all levels,,3,"7034,3","26,R1",0,1,1,0,0,0,x,x,3
26,R2,302,TRUE,3,0,0,0,0,0,0,5,2,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Missed L2 coral. Consistent cycles,,3,"302,3","26,R2",0,1,0,0,1,1,3,x,3
26,R3,9280,TRUE,0,0,0,1,0,0,3,2,2,0,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,x,x,x,"Misaligned auto, had connectivity issues near end. Not that fast, but not slow.",,3,"9280,3","26,R3",1,1,0,0,0,1,x,x,x
27,B1,9032,TRUE,1,0,0,0,0,0,0,3,5,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,1,"Missed a lot, and couldnt score in the net when they wanted to.",,3,"9032,3","27,B1",0,1,0,0,1,1,2,x,1
27,B2,3492,TRUE,1,0,0,0,0,0,,,,,,,,,,,,,,,,,3,"3492,3","27,B2",0,1,0,0,0,0,,,
27,B3,4786,TRUE,2,0,0,0,0,0,5,0,0,0,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,3,1,2,"Was able to remove algae and score in both places, switched to defense at the end but did not accomplish much",,3,"4786,3","27,B3",0,1,1,0,0,1,3,1,2
27,R1,3256,TRUE,1,0,0,0,0,0,3,3,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,"They had good on all levels, they could score in net",,3,"3256,3","27,R1",0,1,1,0,0,1,2,x,2
27,R2,3492,TRUE,1,0,0,0,0,0,1,3,2,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,Missed twice  Pretty accurate Fast cycle time 1 coral auto Inaccurate intake,,4,"3492,4","27,R2",0,1,0,0,1,0,2,x,2
27,R3,4068,TRUE,3,0,0,0,0,0,3,4,3,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Good movement. Two coral auto that worked very well. Can remove algae well and goes for co-op ranking point,,3,"4068,3","27,R3",0,1,0,0,1,1,3,x,3
28,B1,6348,TRUE,0,0,0,0,0,0,2,2,2,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,x,2,"They missed their one coral auto, and they were very slow in cycle time. But when scoring, they were able to make it in.",,3,"6348,3","28,B1",1,1,0,0,0,0,1,x,2
28,B2,10291,TRUE,0,0,0,2,0,0,0,4,2,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,3,Missed only once. L1 scoring was weird.,,3,"10291,3","28,B2",0,1,1,0,0,0,2,x,3
28,B3,3255,TRUE,4,0,0,0,0,2,0,4,3,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,1,"Missed a large amount of shots on the lower levels, attempted deep climb but it appears to have broke as it violently fell from the deep climb position",,3,"3255,3","28,B3",0,1,0,0,1,1,2,x,1
28,R1,6911,TRUE,0,0,0,0,0,1,3,0,0,0,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,"They were doing great fast and could do algae and coral on all levels, but then broke",,3,"6911,3","28,R1",0,1,0,0,0,1,3,x,3
28,R2,1796,TRUE,3,0,0,1,0,0,3,3,4,0,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Very accurate  can score L4 coral while holding an algae Has a four coral auto but the first one failed,,3,"1796,3","28,R2",0,1,1,0,0,1,3,x,3
28,R3,2724,TRUE,2,0,0,1,1,1,0,2,4,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,x,Numbers may not be accurate. Bit theres to get lost in the shuffle. Sorry,,3,"2724,3","28,R3",0,1,1,0,0,0,x,x,x
29,B1,6146,TRUE,0,0,0,0,0,0,1,4,2,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"It was slow, and it missed a few times. My biggest concern is that the coral fell out of their end effector multiple times.",,3,"6146,3","29,B1",0,1,0,0,1,1,2,x,2
29,B2,4421,TRUE,1,0,0,0,0,0,3,3,2,0,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Algae removal is a bit slow. Reef cycling is very fast and consistent.,,3,"4421,3","29,B2",0,1,1,0,0,1,3,x,3
29,B3,6909,TRUE,0,0,0,0,0,0,0,4,3,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,2,Had fairly slow cycles and spent a lot of time lining up with the different levels,,3,"6909,3","29,B3",0,1,0,0,1,0,1,x,2
29,R1,900,TRUE,1,0,0,0,0,0,5,7,7,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,Super fast cycles on all levels,,3,"900,3","29,R1",0,1,0,0,1,0,3,x,3
29,R2,2129,TRUE,2,0,0,0,0,0,3,2,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,Went for lower spots instead of higher spots Failed two coral auto only got one Fast cycle time Accurate at L4,,3,"2129,3","29,R2",0,1,1,0,0,1,2,x,2
29,R3,9484,TRUE,0,0,0,0,0,0,3,2,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,"Misaligned auto, has trouble scoring on L4. Can grab algae, but once elevator is fully extended usually drops algae accidentally",,3,"9484,3","29,R3",0,1,0,0,1,1,2,x,2
30,B1,418,TRUE,1,0,0,0,0,0,3,2,0,3,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,2,"They were really fast, but they missed a few shots.",,3,"418,3","30,B1",0,1,1,0,0,1,3,x,2
30,B2,6832,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,Auto was supposed to be L1.,,3,"6832,3","30,B2",0,1,0,0,1,0,1,1,1
30,B3,1678,TRUE,3,0,0,0,0,0,2,7,6,2,4,1,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"Had great cycles but a seemingly unreliable climb, however they could also quickly score algae",,3,"1678,3","30,B3",0,1,0,0,1,0,3,x,3
30,R1,5660,TRUE,2,0,0,0,0,0,0,5,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,They could go to all levels but was a bit slow nice deep,,3,"5660,3","30,R1",0,1,1,0,0,1,2,x,2
30,R2,7257,TRUE,1,0,0,1,0,0,2,3,2,2,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,Relatively accurate fast cycle time Relatively accurate,,3,"7257,3","30,R2",0,1,0,0,1,1,2,x,2
30,R3,10698,TRUE,0,0,0,0,0,0,3,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,Sluggish auto that tries to score L1 but fails.,,3,"10698,3","30,R3",0,1,1,0,0,0,2,x,2
31,B1,7048,TRUE,1,0,0,0,0,0,2,2,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,1,"Somewhat fast, but very inaccurate. Disappointing auto, failed climb",,3,"7048,3","31,B1",0,1,0,0,1,0,x,x,1
31,B2,1369,TRUE,0,0,0,0,0,1,0,0,0,0,0,7,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"Robot wobbles quite a lot when taking algae off the reef, and sometimes struggles to ground intake algae, but is very reliable for net scoring. However, cycle times are not in the fast side, although not on the slow side either.",,3,"1369,3","31,B2",0,1,0,0,1,1,3,x,3
31,B3,494,TRUE,2,0,0,0,0,0,2,4,3,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,DOES NOT MISS! Very slow movement and elevator but is very consistent and will not get pushed around or miss.,,3,"494,3","31,B3",0,1,1,0,0,1,2,x,3
31,R1,1833,TRUE,3,0,0,0,0,0,1,6,5,2,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,"Doing fine in auto. Mostly work on coral, have high accuracy. Get coral fast and smooth. Climb successfully",,3,"1833,3","31,R1",0,1,1,0,0,1,x,x,3
31,R2,2056,TRUE,4,0,0,0,0,0,2,4,1,4,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,3,Intake rotates to score in L1,,3,"2056,3","31,R2",0,1,0,0,1,1,3,2,3
31,R3,3891,TRUE,1,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,3,x,"Was not broken but didnt really score on the reef, good defense with no fouls.",,3,"3891,3","31,R3",0,1,0,0,1,0,x,3,x
32,B1,8575,TRUE,0,1,0,0,0,0,0,3,2,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,"Average speed and accuracy, but has a very slow cycling time. Cant climb",,3,"8575,3","32,B1",0,1,0,0,1,0,x,x,2
32,B2,6017,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,"Struggled to score for atleast half the match, hardly scored any points for their team. They did improve as the match went on and were able to score a cpuple L4's. Other than that.. seems to be inconsistent",,3,"6017,3","32,B2",0,1,0,0,1,0,2,x,2
32,B3,1481,TRUE,1,0,0,0,0,1,2,0,0,7,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,1,x,1,Missed many L4s that turned into L1s. Slow cycles and movement. Slow elevator. Can score anything anywhere,,3,"1481,3","32,B3",0,1,0,0,1,1,1,x,1
32,R1,4451,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,x,x,x,No show,,4,"4451,4","32,R1",1,0,0,0,0,0,x,x,x
32,R2,537,TRUE,0,0,0,1,0,0,10,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,Very interesting intake that grips the coral very well (also goofy little googly eyes),,3,"537,3","32,R2",0,1,0,0,1,0,3,x,3
32,R3,9312,TRUE,0,0,0,0,0,0,0,0,2,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,x,"Scored on mainly L1 and a little bit on L2, fast climb",,3,"9312,3","32,R3",0,1,1,0,0,0,x,x,x
33,B1,649,TRUE,0,0,0,0,0,0,8,2,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Very good teleop gameplay, but it has a slow climb period, and barely any auto",,3,"649,3","33,B1",0,1,1,0,0,0,x,x,3
33,B2,9301,TRUE,0,0,0,1,0,0,0,0,0,5,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,3,"Reliable for L1 scoring, but cycle times are very much on the slower side . Excels in L1 scoring in specific, but does have algae capabilities -only for processor scoring-",,3,"9301,3","33,B2",0,1,0,0,1,0,2,x,3
33,B3,2438,TRUE,3,0,0,0,0,0,2,1,0,0,3,0,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,2,"Something broke so it went to play defense. Ok cycles, can score anything anywhere. Tech foul for going through opposing cage",,3,"2438,3","33,B3",0,1,0,0,1,1,1,2,2
33,R1,4005,TRUE,1,0,0,0,0,0,7,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,"Mostly working on coral, can work well on L4. Sometimes cant hold the corals well. Have high accuracy. Takes time to climb but success.",,3,"4005,3","33,R1",0,1,0,0,1,0,x,x,3
33,R2,6083,TRUE,2,0,0,0,0,0,2,3,2,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,3,Can remove algae but not put it in barge,,3,"6083,3","33,R2",0,1,0,0,1,1,2,x,3
33,R3,3284,TRUE,1,0,0,0,0,0,0,0,0,7,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,x,"Has fast cycle time, only seems to score on L1, build for alge",,3,"3284,3","33,R3",0,1,0,0,1,0,x,x,x
34,B1,1847,TRUE,0,0,0,1,0,0,3,4,1,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,1,"There were multiple points during both auto and teleop when they would get a coral, and then immediately drop it because they couldnt line up their end effector. Climb took to long, and they failed it",,3,"1847,3","34,B1",0,1,0,0,1,0,x,x,1
34,B2,78,TRUE,1,0,0,0,0,0,1,0,0,0,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,"Somewhat reliable for net scoring, but cycle times are pretty slow. Waste a lot of time aiming when trying to score on the reef and missed quite a few.",,3,"78,3","34,B2",0,1,1,0,0,1,2,x,2
34,B3,4607,TRUE,3,0,0,0,0,0,3,5,2,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Didnt miss any, very fast cycles, can score anything anywhere. Got stuck on an algae for about 20 seconds so could have done even more.",,3,"4607,3","34,B3",0,1,1,0,0,1,3,x,3
34,R1,7525,TRUE,2,0,0,0,0,0,3,5,4,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,2,"Doing fine in auto, work on coral, have higher accuracy. But in seconds before end, miss 2( might because the time pressure). Not sure if it be able to climb",,3,"7525,3","34,R1",0,1,0,0,1,0,3,x,2
34,R2,3297,TRUE,1,0,0,0,0,1,3,1,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,2,Large arm to carry coral and algae can cause some balance issues,,3,"3297,3","34,R2",0,1,1,0,0,1,3,x,2
34,R3,2630,TRUE,3,0,0,0,0,0,2,6,4,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Extremely fast cycle time with a 4 coral auto, can also manipulate alge",,3,"2630,3","34,R3",0,1,1,0,0,0,x,x,3
35,B1,694,TRUE,2,0,0,0,0,0,3,3,3,0,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Very fast paced n both auto and teleop, can effectively score both coral and algae. Failed a cycle during auto",,3,"694,3","35,B1",0,1,1,0,0,0,x,x,3
